source_file,group_index,step_index,source_line,command,expected_status,shape,stdout_sha256,stderr_sha256,disposition,reason
run_functions.at,27,1,1146,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,28,0,1170,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,28,1,1171,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,29,0,1195,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,29,1,1196,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,30,0,1223,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,30,1,1224,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,31,0,1286,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,31,1,1287,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,32,0,1311,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,32,1,1312,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,33,0,1368,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,33,1,1369,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,34,0,1394,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,34,1,1395,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,35,0,1481,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,35,1,1482,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,36,0,1512,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,36,1,1513,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,37,0,1537,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,37,1,1538,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,38,0,1568,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,38,1,1569,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,39,0,1636,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,39,1,1637,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,40,0,1669,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,40,1,1670,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,41,0,1694,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,41,1,1695,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,42,0,1719,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,42,1,1720,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,43,0,1769,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,43,1,1770,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,44,0,1795,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,44,1,1796,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,45,0,1877,"$COMPILE -Wno-unfinished prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,45,1,1878,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,46,0,1907,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,46,1,1908,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,47,0,1931,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,47,1,1932,"$COBCRUN_DIRECT ./prog",0,Runtime,a12b7cb43c9d9134b5bb1b35e9096b66775d9e92e7611d1cc92b02edd6782a87,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,48,0,1957,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,48,1,1958,"$COBCRUN_DIRECT ./prog",0,Runtime,a12b7cb43c9d9134b5bb1b35e9096b66775d9e92e7611d1cc92b02edd6782a87,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,49,0,1983,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,49,1,1984,"$COBCRUN_DIRECT ./prog",0,Runtime,a12b7cb43c9d9134b5bb1b35e9096b66775d9e92e7611d1cc92b02edd6782a87,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,50,0,2009,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,50,1,2010,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,51,0,2033,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,51,1,2034,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,52,0,2061,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,52,1,2062,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,53,0,2087,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,53,1,2088,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,54,0,2140,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,54,1,2141,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,55,0,2160,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,55,1,2161,"$COBCRUN_DIRECT ./prog",0,Runtime,aa67a169b0bba217aa0aa88a65346920c84c42447c36ba5f7ea65f422c1fe5d8,,Preserve,not a compiler step (shape Runtime)
run_functions.at,56,0,2182,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,56,1,2183,"$COBCRUN_DIRECT ./prog",0,Runtime,6fdc0a1a2dda5f322c58177bbbba50de1d0f297ccf54ba08c66720eda26fa874,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,57,0,2204,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,57,1,2205,"$COBCRUN_DIRECT ./prog",0,Runtime,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,58,0,2226,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,58,1,2227,"$COBCRUN_DIRECT ./prog",0,Runtime,ccadfe0f8c5bf5c1b2f08af3b4e18abf274ba2222433dfa45d0ae97d547419d6,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,59,0,2248,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,59,1,2249,"$COBCRUN_DIRECT ./prog",0,Runtime,78b5546e01728a2fb0b59cacb6143f4475ab402c338b55379398a3d676698052,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,60,0,2280,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,60,1,2281,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,61,0,2311,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,61,1,2312,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,62,0,2344,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,62,1,2345,"$COMPILE_MODULE prog2.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,62,2,2346,"$COBCRUN_DIRECT ./prog",0,Runtime,3d1f2ae627a3560aebf3b9c4998e92b8dae4a19f350e6992e51513cb14fb113c,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,63,0,2370,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,63,1,2371,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,64,0,2395,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,64,1,2396,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,65,0,2416,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,65,1,2417,"$COBCRUN_DIRECT ./prog",0,Runtime,3d1f2ae627a3560aebf3b9c4998e92b8dae4a19f350e6992e51513cb14fb113c,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,66,0,2441,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,66,1,2442,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,67,0,2462,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,67,1,2463,"$COBCRUN_DIRECT ./prog",0,Runtime,309673e6c8b37a3d749cb48131b56055d90900630227e465fce5b907ff3d450b,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,68,0,2487,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,68,1,2488,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,69,0,2510,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,69,1,2511,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,70,0,2533,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,70,1,2534,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,71,0,2556,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,71,1,2557,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,72,0,2579,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,72,1,2580,"$COBCRUN_DIRECT ./prog",0,Runtime,565339bc4d33d72817b583024112eb7f5cdf3e5eef0252d6ec1b9c9a94e12bb3,,Preserve,not a compiler step (shape Runtime)
run_functions.at,73,0,2652,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,73,1,2653,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,74,0,2713,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,74,1,2714,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,75,0,2741,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,75,1,2742,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,76,0,2776,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,76,1,2777,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,77,0,2796,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,77,1,2797,"$COBCRUN_DIRECT ./prog",0,Runtime,099858dd6bd108273e395bd83cbb8a507d9239c4135dffe39352b61216de15b0,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,78,0,2817,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,78,1,2818,"$COBCRUN_DIRECT ./prog",0,Runtime,9ab87912a22ac85d71f35125ca4b49b21ca8df879f6f19ed27500b282fc7367f,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,79,0,2838,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,79,1,2839,"$COBCRUN_DIRECT ./prog",0,Runtime,085f9e390a6d8ef9bf9703623026cdbcbfd425b6dc9d2d673b63098126e44e9a,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,80,0,2861,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,80,1,2862,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,81,0,2881,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,81,1,2882,"$COBCRUN_DIRECT ./prog",0,Runtime,c23329848b32fe8b6c48753cb9ce11212b550cc28bd0a341172fc02f20420b40,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
run_functions.at,82,0,2904,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,82,1,2905,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,83,0,2926,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,83,1,2927,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,84,0,2948,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,84,1,2949,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,85,0,2975,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,85,1,2976,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,86,0,2998,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,86,1,2999,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,87,0,3021,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,87,1,3022,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,88,0,3076,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,88,1,3077,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,89,0,3098,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,89,1,3099,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,90,0,3142,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,90,1,3143,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,91,0,3164,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,91,1,3165,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,92,0,3186,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,92,1,3187,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,93,0,3208,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,93,1,3209,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,94,0,3232,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,94,1,3233,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,95,0,3259,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,95,1,3260,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,96,0,3285,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,96,1,3286,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,97,0,3310,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,97,1,3311,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,98,0,3336,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,98,1,3337,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,99,0,3358,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,99,1,3359,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,100,0,3380,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,100,1,3381,"$COBCRUN_DIRECT ./prog",0,Runtime,,,Preserve,not a compiler step (shape Runtime)
run_functions.at,101,0,3401,"$COMPILE prog.cob",0,Compiler,,,Preserve,expected stream(s) not proven purely compiler diagnostic
run_functions.at,101,1,3402,"$COBCRUN_DIRECT ./prog",0,Runtime,833e9eac29186e451f3d07629bc3308b149514692b745b85ce997490f1254411,5f0af516936c6ab13dfce52362f84a3c0aa8d87aca8f2bcaf55ad4e1e0178034,Preserve,not a compiler step (shape Runtime)
